,Treat,Diatom,Temp,Bact,FSC,SSC,RED,GREEN,strain,strain_2
10439,NbO-A5-AX,NbO-A5,18,Axenic,3.384938,3.586737,3.575297,3.673408,NbO-A5,A1
10440,NbO-A5-AX,NbO-A5,18,Axenic,3.339858,3.321776,3.30709,3.892946,NbO-A5,A1
10441,NbO-A5-AX,NbO-A5,18,Axenic,3.28559,3.401099,3.517456,3.830493,NbO-A5,A1
10442,NbO-A5-AX,NbO-A5,18,Axenic,3.410035,3.413325,3.654165,3.852926,NbO-A5,A1
10443,NbO-A5-AX,NbO-A5,18,Axenic,3.337497,3.490107,3.500175,3.896193,NbO-A5,A1
10444,NbO-A5-AX,NbO-A5,18,Axenic,3.432328,3.445814,3.490345,3.761389,NbO-A5,A1
10445,NbO-A5-AX,NbO-A5,18,Axenic,3.142393,2.951047,2.319498,4.60244,NbO-A5,A1
10446,NbO-A5-AX,NbO-A5,18,Axenic,3.358203,3.359077,3.491484,3.53864,NbO-A5,A1
10447,NbO-A5-AX,NbO-A5,18,Axenic,3.455203,3.460263,3.207528,4.175892,NbO-A5,A1
10448,NbO-A5-AX,NbO-A5,18,Axenic,3.237551,3.390373,3.556451,3.475013,NbO-A5,A1
10449,NbO-A5-AX,NbO-A5,18,Axenic,3.373164,3.257062,3.509824,3.855589,NbO-A5,A1
10450,NbO-A5-AX,NbO-A5,18,Axenic,3.400066,3.630384,3.639411,3.827362,NbO-A5,A1
10451,NbO-A5-AX,NbO-A5,18,Axenic,3.387784,3.298078,3.477829,3.788504,NbO-A5,A1
10452,NbO-A5-AX,NbO-A5,18,Axenic,3.170406,3.326725,3.501037,4.051079,NbO-A5,A1
10453,NbO-A5-AX,NbO-A5,18,Axenic,3.46873,3.553125,3.64648,3.741065,NbO-A5,A1
10454,NbO-A5-AX,NbO-A5,18,Axenic,3.301546,3.342903,3.389608,3.921093,NbO-A5,A1
10455,NbO-A5-AX,NbO-A5,18,Axenic,3.365843,3.787525,3.561008,3.471285,NbO-A5,A1
10456,NbO-A5-AX,NbO-A5,18,Axenic,3.340014,3.798161,3.52207,3.770095,NbO-A5,A1
10457,NbO-A5-AX,NbO-A5,18,Axenic,3.262849,3.468683,3.387808,4.054891,NbO-A5,A1
10458,NbO-A5-AX,NbO-A5,18,Axenic,3.328717,3.613852,3.547926,3.686363,NbO-A5,A1
10459,NbO-A5-AX,NbO-A5,18,Axenic,3.300808,3.257928,3.445768,3.820535,NbO-A5,A1
10460,NbO-A5-AX,NbO-A5,18,Axenic,3.492949,3.583356,3.734014,3.737048,NbO-A5,A1
10461,NbO-A5-AX,NbO-A5,18,Axenic,3.397731,3.648113,3.90513,3.912171,NbO-A5,A1
10462,NbO-A5-AX,NbO-A5,18,Axenic,3.39172,3.440632,3.589079,3.749289,NbO-A5,A1
10463,NbO-A5-AX,NbO-A5,18,Axenic,3.403118,3.622257,3.561212,3.814835,NbO-A5,A1
10464,NbO-A5-AX,NbO-A5,18,Axenic,3.205969,3.292462,3.413138,3.725322,NbO-A5,A1
10465,NbO-A5-AX,NbO-A5,18,Axenic,3.3959,3.354742,3.40157,3.750787,NbO-A5,A1
10466,NbO-A5-AX,NbO-A5,18,Axenic,3.272931,3.243624,3.493136,3.490398,NbO-A5,A1
10467,NbO-A5-AX,NbO-A5,18,Axenic,3.257159,3.838328,3.597324,3.727028,NbO-A5,A1
10468,NbO-A5-AX,NbO-A5,18,Axenic,3.148482,3.455105,3.550362,3.53901,NbO-A5,A1
10469,NbO-A5-AX,NbO-A5,18,Axenic,2.914165,3.778521,2.249464,4.520851,NbO-A5,A1
10470,NbO-A5-AX,NbO-A5,18,Axenic,3.315226,3.387897,3.547101,3.729795,NbO-A5,A1
10471,NbO-A5-AX,NbO-A5,18,Axenic,3.28694,3.531996,3.542582,3.574023,NbO-A5,A1
10472,NbO-A5-AX,NbO-A5,18,Axenic,3.389978,3.433557,3.485343,3.564302,NbO-A5,A1
10473,NbO-A5-AX,NbO-A5,18,Axenic,3.248549,3.37335,3.511374,3.732223,NbO-A5,A1
10474,NbO-A5-AX,NbO-A5,18,Axenic,3.342903,3.628236,3.607549,3.58061,NbO-A5,A1
10475,NbO-A5-AX,NbO-A5,18,Axenic,3.31413,3.612668,3.65257,3.506339,NbO-A5,A1
10476,NbO-A5-AX,NbO-A5,18,Axenic,3.374023,3.421666,3.651089,3.632411,NbO-A5,A1
10477,NbO-A5-AX,NbO-A5,18,Axenic,3.161362,3.333852,3.462061,3.538422,NbO-A5,A1
10478,NbO-A5-AX,NbO-A5,18,Axenic,3.33593,3.563285,3.559558,3.825001,NbO-A5,A1
10479,NbO-A5-AX,NbO-A5,18,Axenic,3.269366,3.437639,3.685151,3.566401,NbO-A5,A1
10480,NbO-A5-AX,NbO-A5,18,Axenic,3.219255,3.225688,3.47596,3.869803,NbO-A5,A1
10481,NbO-A5-AX,NbO-A5,18,Axenic,3.381979,3.856421,3.640226,3.804883,NbO-A5,A1
10482,NbO-A5-AX,NbO-A5,18,Axenic,3.315781,3.445721,3.534654,3.686792,NbO-A5,A1
10483,NbO-A5-AX,NbO-A5,18,Axenic,3.741513,3.98631,3.916654,4.094355,NbO-A5,A1
10484,NbO-A5-AX,NbO-A5,18,Axenic,3.073967,3.425133,3.425115,3.649301,NbO-A5,A1
10485,NbO-A5-AX,NbO-A5,18,Axenic,3.407048,3.467189,3.79207,3.679378,NbO-A5,A1
10486,NbO-A5-AX,NbO-A5,18,Axenic,3.336446,3.33163,3.530576,3.622492,NbO-A5,A1
10487,NbO-A5-AX,NbO-A5,18,Axenic,3.265431,3.46917,3.580107,3.550772,NbO-A5,A1
10488,NbO-A5-AX,NbO-A5,18,Axenic,3.378018,3.603014,3.592065,3.848722,NbO-A5,A1
10489,NbO-A5-AX,NbO-A5,18,Axenic,3.243028,3.568408,3.407354,3.749229,NbO-A5,A1
10490,NbO-A5-AX,NbO-A5,18,Axenic,3.271083,3.527044,3.630318,3.709479,NbO-A5,A1
10491,NbO-A5-AX,NbO-A5,18,Axenic,3.2539,3.455035,3.659387,3.954394,NbO-A5,A1
10492,NbO-A5-AX,NbO-A5,18,Axenic,3.342149,3.351247,3.444458,3.887738,NbO-A5,A1
10493,NbO-A5-AX,NbO-A5,18,Axenic,3.404051,3.825029,3.710961,3.718032,NbO-A5,A1
10494,NbO-A5-AX,NbO-A5,18,Axenic,3.359247,3.49796,3.645542,3.700194,NbO-A5,A1
10495,NbO-A5-AX,NbO-A5,18,Axenic,3.222193,3.391662,3.582352,3.488488,NbO-A5,A1
10496,NbO-A5-AX,NbO-A5,18,Axenic,3.194548,3.440143,3.585659,3.638446,NbO-A5,A1
10497,NbO-A5-AX,NbO-A5,18,Axenic,3.042619,3.547878,3.459683,3.65221,NbO-A5,A1
10498,NbO-A5-AX,NbO-A5,18,Axenic,3.38693,3.311704,3.408403,3.924852,NbO-A5,A1
10499,NbO-A5-AX,NbO-A5,18,Axenic,3.428433,3.526746,3.440728,3.773267,NbO-A5,A1
10500,NbO-A5-AX,NbO-A5,18,Axenic,3.389782,3.493445,3.620753,3.825659,NbO-A5,A1
10501,NbO-A5-AX,NbO-A5,18,Axenic,3.359068,3.423989,3.624844,3.588942,NbO-A5,A1
10502,NbO-A5-AX,NbO-A5,18,Axenic,3.255663,3.271237,3.533271,4.039117,NbO-A5,A1
10503,NbO-A5-AX,NbO-A5,18,Axenic,3.330739,3.423011,3.679744,3.760571,NbO-A5,A1
10504,NbO-A5-AX,NbO-A5,18,Axenic,3.296344,3.36567,3.422974,3.578093,NbO-A5,A1
10505,NbO-A5-AX,NbO-A5,18,Axenic,3.473737,3.422541,3.107613,4.351232,NbO-A5,A1
10506,NbO-A5-AX,NbO-A5,18,Axenic,3.439268,3.408174,3.483242,3.433972,NbO-A5,A1
10507,NbO-A5-AX,NbO-A5,18,Axenic,3.326547,3.407035,3.703607,3.713569,NbO-A5,A1
10508,NbO-A5-AX,NbO-A5,18,Axenic,3.402178,3.392976,3.531594,3.840269,NbO-A5,A1
10509,NbO-A5-AX,NbO-A5,18,Axenic,3.473155,3.420695,3.569694,3.78749,NbO-A5,A1
10510,NbO-A5-AX,NbO-A5,18,Axenic,3.261855,3.455732,3.625737,3.650252,NbO-A5,A1
10511,NbO-A5-AX,NbO-A5,18,Axenic,3.334903,3.549629,3.821222,3.734424,NbO-A5,A1
10512,NbO-A5-AX,NbO-A5,18,Axenic,3.399091,3.397187,3.542361,3.881857,NbO-A5,A1
10513,NbO-A5-AX,NbO-A5,18,Axenic,3.452538,3.486039,3.57075,3.745935,NbO-A5,A1
10514,NbO-A5-AX,NbO-A5,18,Axenic,3.225592,3.2769,3.485392,3.515606,NbO-A5,A1
10515,NbO-A5-AX,NbO-A5,18,Axenic,3.433444,3.738441,3.540356,3.625184,NbO-A5,A1
10516,NbO-A5-AX,NbO-A5,18,Axenic,3.434634,3.262624,3.545268,3.487843,NbO-A5,A1
10517,NbO-A5-AX,NbO-A5,18,Axenic,3.330874,3.138737,2.515328,3.989414,NbO-A5,A1
10518,NbO-A5-AX,NbO-A5,18,Axenic,3.259624,3.401506,3.569594,3.395156,NbO-A5,A1
10519,NbO-A5-AX,NbO-A5,18,Axenic,3.392468,3.847408,3.558389,3.609294,NbO-A5,A1
10520,NbO-A5-AX,NbO-A5,18,Axenic,3.278659,3.517565,3.651539,3.688491,NbO-A5,A1
10521,NbO-A5-AX,NbO-A5,18,Axenic,3.410262,3.527057,3.548651,3.751487,NbO-A5,A1
10522,NbO-A5-AX,NbO-A5,18,Axenic,3.271697,3.342205,3.474209,3.518937,NbO-A5,A1
10523,NbO-A5-AX,NbO-A5,18,Axenic,3.244091,3.320723,3.486899,3.614307,NbO-A5,A1
10524,NbO-A5-AX,NbO-A5,18,Axenic,3.428753,3.483835,3.565005,3.689345,NbO-A5,A1
10525,NbO-A5-AX,NbO-A5,18,Axenic,3.368335,3.424672,3.406496,3.593119,NbO-A5,A1
10526,NbO-A5-AX,NbO-A5,18,Axenic,3.224234,3.302813,3.569683,3.605361,NbO-A5,A1
10527,NbO-A5-AX,NbO-A5,18,Axenic,3.293721,3.650163,3.567487,3.69804,NbO-A5,A1
10528,NbO-A5-AX,NbO-A5,18,Axenic,3.420741,3.382462,3.594445,3.770222,NbO-A5,A1
10529,NbO-A5-AX,NbO-A5,18,Axenic,3.395929,3.597688,3.692257,3.985811,NbO-A5,A1
10530,NbO-A5-AX,NbO-A5,18,Axenic,3.393507,3.650289,3.469384,3.59703,NbO-A5,A1
10531,NbO-A5-AX,NbO-A5,18,Axenic,3.362559,3.611034,3.590105,3.625553,NbO-A5,A1
10532,NbO-A5-AX,NbO-A5,18,Axenic,3.200648,3.235441,3.561774,3.928654,NbO-A5,A1
10533,NbO-A5-AX,NbO-A5,18,Axenic,3.365107,3.45159,3.64125,3.684666,NbO-A5,A1
10534,NbO-A5-AX,NbO-A5,18,Axenic,3.418674,3.219585,3.406314,3.678717,NbO-A5,A1
10535,NbO-A5-AX,NbO-A5,18,Axenic,3.179962,3.36014,3.453488,3.670027,NbO-A5,A1
10536,NbO-A5-AX,NbO-A5,18,Axenic,3.387912,3.466712,3.643547,3.805345,NbO-A5,A1
10537,NbO-A5-AX,NbO-A5,18,Axenic,3.356854,3.432381,3.580387,3.495104,NbO-A5,A1
10538,NbO-A5-AX,NbO-A5,18,Axenic,3.33336,3.479006,3.675735,3.768168,NbO-A5,A1
10539,NbO-A5-AX,NbO-A5,18,Axenic,3.391077,3.324592,3.562598,3.594763,NbO-A5,A1
10540,NbO-A5-AX,NbO-A5,18,Axenic,3.161516,3.316769,3.546677,3.811813,NbO-A5,A1
10541,NbO-A5-AX,NbO-A5,18,Axenic,3.495468,3.365313,3.414743,3.657528,NbO-A5,A1
10542,NbO-A5-AX,NbO-A5,18,Axenic,3.387855,3.477454,3.341075,3.767746,NbO-A5,A1
10543,NbO-A5-AX,NbO-A5,18,Axenic,3.252964,3.414575,3.626936,3.701192,NbO-A5,A1
10544,NbO-A5-AX,NbO-A5,18,Axenic,3.369245,3.501611,3.643965,3.666206,NbO-A5,A1
10545,NbO-A5-AX,NbO-A5,18,Axenic,3.305903,3.362027,3.494333,3.826525,NbO-A5,A1
10546,NbO-A5-AX,NbO-A5,18,Axenic,3.423783,3.426966,3.673672,3.659519,NbO-A5,A1
10547,NbO-A5-AX,NbO-A5,18,Axenic,3.155209,3.3519,3.508207,3.652822,NbO-A5,A1
10548,NbO-A5-AX,NbO-A5,18,Axenic,3.426305,3.734509,3.78126,3.929671,NbO-A5,A1
10549,NbO-A5-AX,NbO-A5,18,Axenic,3.383475,3.394195,3.364217,3.898123,NbO-A5,A1
10550,NbO-A5-AX,NbO-A5,18,Axenic,3.260433,3.519901,3.579815,3.843707,NbO-A5,A1
10551,NbO-A5-AX,NbO-A5,18,Axenic,3.242852,3.431921,2.866459,4.028104,NbO-A5,A1
10552,NbO-A5-AX,NbO-A5,18,Axenic,3.353314,3.518682,3.558576,3.784511,NbO-A5,A1
10553,NbO-A5-AX,NbO-A5,18,Axenic,3.451372,3.572837,3.65704,3.735276,NbO-A5,A1
10554,NbO-A5-AX,NbO-A5,18,Axenic,3.339587,3.393079,3.592879,3.668029,NbO-A5,A1
10555,NbO-A5-AX,NbO-A5,18,Axenic,3.435917,3.413063,3.617945,3.815853,NbO-A5,A1
10556,NbO-A5-AX,NbO-A5,18,Axenic,3.302728,3.855575,3.637567,3.62452,NbO-A5,A1
10557,NbO-A5-AX,NbO-A5,18,Axenic,3.174576,3.411643,3.582578,3.643422,NbO-A5,A1
10558,NbO-A5-AX,NbO-A5,18,Axenic,3.268563,3.408934,3.62055,3.763024,NbO-A5,A1
10559,NbO-A5-AX,NbO-A5,18,Axenic,3.293213,3.388233,3.557467,3.718869,NbO-A5,A1
10560,NbO-A5-AX,NbO-A5,18,Axenic,3.316068,3.306501,3.440326,3.840358,NbO-A5,A1
10561,NbO-A5-AX,NbO-A5,18,Axenic,3.205089,3.454978,3.555391,3.573406,NbO-A5,A1
10562,NbO-A5-AX,NbO-A5,18,Axenic,3.41574,3.529651,3.511965,3.601445,NbO-A5,A1
10563,NbO-A5-AX,NbO-A5,18,Axenic,3.325879,3.343342,3.470232,3.827702,NbO-A5,A1
10564,NbO-A5-AX,NbO-A5,18,Axenic,3.397006,3.665374,3.634553,3.646246,NbO-A5,A1
10565,NbO-A5-AX,NbO-A5,18,Axenic,3.331398,3.636275,3.686757,3.642685,NbO-A5,A1
10566,NbO-A5-AX,NbO-A5,18,Axenic,3.350937,3.455981,3.584256,3.601487,NbO-A5,A1
10567,NbO-A5-AX,NbO-A5,18,Axenic,3.312546,3.642385,3.747303,3.861212,NbO-A5,A1
10568,NbO-A5-AX,NbO-A5,18,Axenic,3.421146,3.844168,3.677099,3.517554,NbO-A5,A1
10569,NbO-A5-AX,NbO-A5,18,Axenic,3.356464,3.496425,3.555937,3.693758,NbO-A5,A1
10570,NbO-A5-AX,NbO-A5,18,Axenic,3.164055,3.796465,3.52119,3.651192,NbO-A5,A1
10571,NbO-A5-AX,NbO-A5,18,Axenic,3.367401,3.490596,3.512194,3.547379,NbO-A5,A1
10572,NbO-A5-AX,NbO-A5,18,Axenic,3.35137,3.512674,3.670029,3.698715,NbO-A5,A1
10573,NbO-A5-AX,NbO-A5,18,Axenic,3.453364,3.408505,3.642063,3.762292,NbO-A5,A1
10574,NbO-A5-AX,NbO-A5,18,Axenic,3.317734,3.397513,3.445058,3.864364,NbO-A5,A1
10575,NbO-A5-AX,NbO-A5,18,Axenic,3.292917,3.440696,3.543896,3.613283,NbO-A5,A1
10576,NbO-A5-AX,NbO-A5,18,Axenic,3.221453,3.47469,3.561815,3.654377,NbO-A5,A1
10577,NbO-A5-AX,NbO-A5,18,Axenic,3.272121,3.396601,3.583329,3.453895,NbO-A5,A1
10578,NbO-A5-AX,NbO-A5,18,Axenic,3.284854,3.467913,3.682168,3.699801,NbO-A5,A1
10579,NbO-A5-AX,NbO-A5,18,Axenic,3.25647,3.36396,3.511745,3.650492,NbO-A5,A1
10580,NbO-A5-AX,NbO-A5,18,Axenic,3.286453,3.546601,3.480049,3.630445,NbO-A5,A1
10581,NbO-A5-AX,NbO-A5,18,Axenic,3.316372,3.531188,3.581869,3.823678,NbO-A5,A1
10582,NbO-A5-AX,NbO-A5,18,Axenic,3.205975,3.480393,3.556606,3.715589,NbO-A5,A1
10583,NbO-A5-AX,NbO-A5,18,Axenic,3.334343,3.48229,3.646207,3.705965,NbO-A5,A1
10584,NbO-A5-AX,NbO-A5,18,Axenic,3.339373,3.559833,3.643764,3.727513,NbO-A5,A1
10585,NbO-A5-AX,NbO-A5,18,Axenic,3.354306,3.550906,3.748355,3.860563,NbO-A5,A1
10586,NbO-A5-AX,NbO-A5,18,Axenic,3.299944,3.366005,3.517351,3.844473,NbO-A5,A1
10587,NbO-A5-AX,NbO-A5,18,Axenic,3.555892,3.837044,3.342745,3.961189,NbO-A5,A1
10588,NbO-A5-AX,NbO-A5,18,Axenic,3.190905,3.811752,3.495831,3.781306,NbO-A5,A1
10589,NbO-A5-AX,NbO-A5,18,Axenic,3.053852,3.367839,3.449741,3.633377,NbO-A5,A1
10590,NbO-A5-AX,NbO-A5,18,Axenic,3.349056,3.314556,3.406398,3.477496,NbO-A5,A1
10591,NbO-A5-AX,NbO-A5,18,Axenic,3.185359,3.695866,3.614958,3.665859,NbO-A5,A1
10592,NbO-A5-AX,NbO-A5,18,Axenic,3.28479,3.471209,3.56341,3.64823,NbO-A5,A1
10593,NbO-A5-AX,NbO-A5,18,Axenic,3.342338,3.554564,3.568002,3.690997,NbO-A5,A1
10594,NbO-A5-AX,NbO-A5,18,Axenic,3.126126,3.451749,3.640698,3.833122,NbO-A5,A1
10595,NbO-A5-AX,NbO-A5,18,Axenic,3.394058,3.895589,2.774745,4.999991,NbO-A5,A1
10596,NbO-A5-AX,NbO-A5,18,Axenic,3.358333,3.485098,3.641117,3.813533,NbO-A5,A1
10597,NbO-A5-AX,NbO-A5,18,Axenic,3.298123,3.674915,3.612372,3.573882,NbO-A5,A1
10598,NbO-A5-AX,NbO-A5,18,Axenic,3.370008,3.431654,3.531904,3.496319,NbO-A5,A1
10599,NbO-A5-AX,NbO-A5,18,Axenic,3.413982,3.596207,3.668791,3.760843,NbO-A5,A1
10600,NbO-A5-AX,NbO-A5,18,Axenic,3.223385,3.317526,3.611579,3.749419,NbO-A5,A1
10601,NbO-A5-AX,NbO-A5,18,Axenic,3.317062,3.394431,3.350574,3.583892,NbO-A5,A1
10602,NbO-A5-AX,NbO-A5,18,Axenic,3.220008,3.237512,3.395225,3.906947,NbO-A5,A1
10603,NbO-A5-AX,NbO-A5,18,Axenic,3.355943,3.604853,3.538151,3.704814,NbO-A5,A1
10604,NbO-A5-AX,NbO-A5,18,Axenic,3.355623,3.234578,3.440017,3.634408,NbO-A5,A1
10605,NbO-A5-AX,NbO-A5,18,Axenic,3.347102,3.412746,3.461456,3.723055,NbO-A5,A1
10606,NbO-A5-AX,NbO-A5,18,Axenic,3.260966,3.45517,3.636031,3.604272,NbO-A5,A1
10607,NbO-A5-AX,NbO-A5,18,Axenic,3.33704,3.552599,3.759625,3.894176,NbO-A5,A1
10608,NbO-A5-AX,NbO-A5,18,Axenic,3.12751,3.475701,3.53908,3.602899,NbO-A5,A1
10609,NbO-A5-AX,NbO-A5,18,Axenic,3.339321,3.332189,3.704242,3.695843,NbO-A5,A1
10610,NbO-A5-AX,NbO-A5,18,Axenic,3.323488,3.369523,3.444062,3.630804,NbO-A5,A1
10611,NbO-A5-AX,NbO-A5,18,Axenic,3.325978,3.405495,3.628691,3.68828,NbO-A5,A1
10612,NbO-A5-AX,NbO-A5,18,Axenic,3.43889,3.449164,3.665048,3.828772,NbO-A5,A1
10613,NbO-A5-AX,NbO-A5,18,Axenic,3.250527,3.637483,2.224456,4.510269,NbO-A5,A1
10614,NbO-A5-AX,NbO-A5,18,Axenic,3.326197,3.385351,3.501305,3.706799,NbO-A5,A1
10615,NbO-A5-AX,NbO-A5,18,Axenic,3.286121,3.227836,3.643461,3.602251,NbO-A5,A1
10616,NbO-A5-AX,NbO-A5,18,Axenic,3.320185,3.846334,3.564729,3.885609,NbO-A5,A1
10617,NbO-A5-AX,NbO-A5,18,Axenic,3.28008,3.491976,3.561687,3.68538,NbO-A5,A1
10618,NbO-A5-AX,NbO-A5,18,Axenic,3.373025,3.378026,3.56889,3.728391,NbO-A5,A1
10619,NbO-A5-AX,NbO-A5,18,Axenic,3.297863,3.807432,3.370197,3.821977,NbO-A5,A1
10620,NbO-A5-AX,NbO-A5,18,Axenic,3.344243,3.429223,3.564399,3.694749,NbO-A5,A1
10621,NbO-A5-AX,NbO-A5,18,Axenic,3.508814,3.426655,3.662978,3.615802,NbO-A5,A1
10622,NbO-A5-AX,NbO-A5,18,Axenic,3.155905,3.436162,3.489903,3.963266,NbO-A5,A1
10623,NbO-A5-AX,NbO-A5,18,Axenic,3.352881,3.888626,3.602241,3.655497,NbO-A5,A1
10624,NbO-A5-AX,NbO-A5,18,Axenic,3.244427,3.26161,3.369924,3.558423,NbO-A5,A1
10625,NbO-A5-AX,NbO-A5,18,Axenic,3.243375,3.346279,3.480531,3.562234,NbO-A5,A1
10626,NbO-A5-AX,NbO-A5,18,Axenic,3.266614,3.291671,3.677885,3.665264,NbO-A5,A1
10627,NbO-A5-AX,NbO-A5,18,Axenic,3.354421,3.503826,3.59457,3.763744,NbO-A5,A1
10628,NbO-A5-AX,NbO-A5,18,Axenic,3.113999,3.480189,3.52679,3.809067,NbO-A5,A1
10629,NbO-A5-AX,NbO-A5,18,Axenic,3.305039,3.295672,3.661031,3.667464,NbO-A5,A1
10630,NbO-A5-AX,NbO-A5,18,Axenic,3.304158,3.467181,3.704268,3.686295,NbO-A5,A1
10631,NbO-A5-AX,NbO-A5,18,Axenic,3.231381,3.407947,3.678266,3.686956,NbO-A5,A1
10632,NbO-A5-AX,NbO-A5,18,Axenic,3.214773,3.32355,3.371555,3.67914,NbO-A5,A1
10633,NbO-A5-AX,NbO-A5,18,Axenic,3.134595,3.332258,3.481432,3.664476,NbO-A5,A1
10634,NbO-A5-AX,NbO-A5,18,Axenic,3.301996,3.433015,3.612463,3.6391,NbO-A5,A1
10635,NbO-A5-AX,NbO-A5,18,Axenic,3.234857,3.456378,3.565567,3.622583,NbO-A5,A1
10636,NbO-A5-AX,NbO-A5,18,Axenic,3.311219,3.261404,3.577091,3.757547,NbO-A5,A1
10637,NbO-A5-AX,NbO-A5,18,Axenic,3.407311,3.326647,3.538908,3.705251,NbO-A5,A1
10638,NbO-A5-AX,NbO-A5,18,Axenic,3.334515,3.356318,3.259856,3.636122,NbO-A5,A1
10639,NbO-A5-AX,NbO-A5,18,Axenic,3.285329,3.15751,3.528851,3.581969,NbO-A5,A1
10640,NbO-A5-AX,NbO-A5,18,Axenic,3.312218,3.246335,3.540946,3.730003,NbO-A5,A1
10641,NbO-A5-AX,NbO-A5,18,Axenic,3.254682,3.579525,3.590633,3.724206,NbO-A5,A1
10642,NbO-A5-AX,NbO-A5,18,Axenic,3.277395,3.41848,3.521392,3.522245,NbO-A5,A1
10643,NbO-A5-AX,NbO-A5,18,Axenic,3.36227,3.540581,3.616789,3.624611,NbO-A5,A1
10644,NbO-A5-AX,NbO-A5,18,Axenic,3.301025,3.468262,3.643284,3.722014,NbO-A5,A1
10645,NbO-A5-AX,NbO-A5,18,Axenic,3.360756,3.436044,3.493541,3.642434,NbO-A5,A1
10646,NbO-A5-AX,NbO-A5,18,Axenic,3.336019,3.512717,3.638144,3.68621,NbO-A5,A1
10647,NbO-A5-AX,NbO-A5,18,Axenic,3.405034,3.511263,3.62164,3.677126,NbO-A5,A1
10648,NbO-A5-AX,NbO-A5,18,Axenic,3.395155,3.618193,3.721138,3.636576,NbO-A5,A1
10649,NbO-A5-AX,NbO-A5,18,Axenic,3.217649,3.538184,3.41326,3.703882,NbO-A5,A1
10650,NbO-A5-AX,NbO-A5,18,Axenic,3.372142,3.396108,3.65969,3.833126,NbO-A5,A1
10651,NbO-A5-AX,NbO-A5,18,Axenic,3.434997,3.568746,3.491991,3.715311,NbO-A5,A1
10652,NbO-A5-AX,NbO-A5,18,Axenic,3.389262,3.425772,3.565058,3.619275,NbO-A5,A1
10653,NbO-A5-AX,NbO-A5,18,Axenic,3.233686,3.304986,3.440728,3.719313,NbO-A5,A1
10654,NbO-A5-AX,NbO-A5,18,Axenic,3.188961,3.666669,3.404405,3.268379,NbO-A5,A1
10655,NbO-A5-AX,NbO-A5,18,Axenic,3.253302,3.741155,3.58243,3.791607,NbO-A5,A1
10656,NbO-A5-AX,NbO-A5,18,Axenic,3.354205,3.348112,3.426593,4.107157,NbO-A5,A1
10657,NbO-A5-AX,NbO-A5,18,Axenic,3.326348,3.355512,3.437378,3.953977,NbO-A5,A1
10658,NbO-A5-AX,NbO-A5,18,Axenic,3.296911,3.148685,3.352066,4.085151,NbO-A5,A1
10659,NbO-A5-AX,NbO-A5,18,Axenic,3.424701,3.613207,3.716039,3.917643,NbO-A5,A1
10660,NbO-A5-AX,NbO-A5,18,Axenic,3.330758,3.681544,3.447246,3.802154,NbO-A5,A1
10661,NbO-A5-AX,NbO-A5,18,Axenic,3.322646,3.367828,3.521151,3.662514,NbO-A5,A1
10662,NbO-A5-AX,NbO-A5,18,Axenic,3.311244,3.55853,3.58714,3.789012,NbO-A5,A1
10663,NbO-A5-AX,NbO-A5,18,Axenic,3.5002,3.8751,3.460045,3.531238,NbO-A5,A1
10664,NbO-A5-AX,NbO-A5,18,Axenic,3.240492,3.555306,3.631274,3.541789,NbO-A5,A1
10665,NbO-A5-AX,NbO-A5,18,Axenic,3.453014,3.426905,3.574209,3.939409,NbO-A5,A1
10666,NbO-A5-AX,NbO-A5,18,Axenic,3.24717,3.562615,3.560994,3.584017,NbO-A5,A1
10667,NbO-A5-AX,NbO-A5,18,Axenic,3.273101,3.667626,3.506354,3.611724,NbO-A5,A1
10668,NbO-A5-AX,NbO-A5,18,Axenic,3.414036,3.521626,3.426835,3.654991,NbO-A5,A1
10669,NbO-A5-AX,NbO-A5,18,Axenic,3.322023,3.474634,3.491256,3.717557,NbO-A5,A1
10670,NbO-A5-AX,NbO-A5,18,Axenic,3.308352,3.26657,3.457992,3.62716,NbO-A5,A1
10671,NbO-A5-AX,NbO-A5,18,Axenic,3.238701,3.661127,3.48679,3.664414,NbO-A5,A1
10672,NbO-A5-AX,NbO-A5,18,Axenic,3.276669,3.5971,3.437525,3.410322,NbO-A5,A1
10673,NbO-A5-AX,NbO-A5,18,Axenic,3.318039,3.342635,3.350506,3.850562,NbO-A5,A1
10674,NbO-A5-AX,NbO-A5,18,Axenic,3.254159,3.170851,3.440011,3.630112,NbO-A5,A1
10675,NbO-A5-AX,NbO-A5,18,Axenic,3.195721,3.352117,3.259037,3.559623,NbO-A5,A1
10676,NbO-A5-AX,NbO-A5,18,Axenic,2.926641,2.944023,2.596962,3.946368,NbO-A5,A1
10677,NbO-A5-AX,NbO-A5,18,Axenic,3.459746,3.430715,3.648438,3.703462,NbO-A5,A1
10678,NbO-A5-AX,NbO-A5,18,Axenic,3.060722,3.258382,3.393193,3.774412,NbO-A5,A1
10679,NbO-A5-AX,NbO-A5,18,Axenic,3.264544,3.438622,3.58524,3.632081,NbO-A5,A1
10680,NbO-A5-AX,NbO-A5,18,Axenic,3.29601,3.458799,3.588491,3.668737,NbO-A5,A1
10681,NbO-A5-AX,NbO-A5,18,Axenic,3.287745,3.396142,3.540858,3.602687,NbO-A5,A1
10682,NbO-A5-AX,NbO-A5,18,Axenic,3.319247,3.586162,3.583827,3.587115,NbO-A5,A1
